frame_id,0's score,pos_x,pos_y,per_x,per_y
0,2.8378572865245282e-18,2.6212802292570427,0.6226930042600628,0.7071067811829584,0.7071067811901366
1,1.4796236341144065e-15,2.5738308347363357,0.519037059135732,0.7071067811797028,0.7071067811933922
2,2.6397999941023173e-15,2.525520721471833,0.4157794543001996,0.7071067811763725,0.7071067811967228
3,4.628018846152655e-15,2.4763781711989203,0.3129154190270575,0.7071067811729691,0.7071067812001258
4,8.012100618946256e-15,2.4265548652626006,0.21037938543117532,0.7071067811694965,0.7071067812035984
5,1.3754622540369112e-14,2.3762578790334516,0.10807487342772157,0.7071067811659566,0.7071067812071384
6,2.320763776430599e-14,2.32570615500854,0.005895994993334833,0.707106781162351,0.7071067812107442
7,3.870987555161063e-14,2.2779736278434015,0.0,0.7071067811586813,0.7071067812144137
8,6.870876289746397e-14,2.3309139095217875,0.10096200560514412,0.7071067811548963,0.7071067812181989
9,1.1293651494181589e-13,2.383494673843395,0.20211171259115346,0.7071067811511673,0.7071067812219277
10,1.849909077685068e-13,2.4353089126122374,0.3036562085562495,0.7071067811474923,0.7071067812256027
11,3.0199118667085184e-13,2.4854347301402546,0.40604469627409745,0.7071067811438679,0.7071067812292272
12,4.913168086248103e-13,2.5314702524455712,0.510336262021653,0.7071067811402892,0.7071067812328058
13,7.988049455294991e-13,2.5635390820266974,0.6197327435432116,0.7071067811367523,0.7071067812363429
14,1.2947541381771138e-12,2.510734512112312,0.720765794552061,0.7071067811332756,0.7071067812398195
15,2.0748630748996156e-12,2.5632373146712886,0.8219559903392671,0.7071067811300922,0.707106781243003
16,3.330608939831255e-12,2.6123182799351947,0.924849424769085,0.7071067811268368,0.7071067812462585
17,5.346666702211391e-12,2.654464490066042,1.030772495776333,0.7071067811234363,0.7071067812496588
18,8.597616518378306e-12,2.6824165990701463,1.1412925374078067,0.7071067811197643,0.7071067812533307
19,1.3899373663281699e-11,2.6986251409226982,1.2541343876718558,0.7071067811156188,0.7071067812574764
20,2.240927753370199e-11,2.7239527251709656,1.3652852467605148,0.7071067811107381,0.7071067812623569
21,3.561957361784678e-11,2.744427881143931,1.4774314370118236,0.707106781104819,0.7071067812682762
22,5.597844382868723e-11,2.7698804174442433,1.5885537497841975,0.7071067810975531,0.7071067812755419
23,8.7557999566515e-11,2.79582183603765,1.6995629512107535,0.7071067810883539,0.7071067812847414
24,1.365152226511197e-10,2.825902773388514,1.8095226584134074,0.7071067810764669,0.7071067812966284
25,2.1220854923904397e-10,2.856833923047459,1.9192462382892752,0.7071067810608306,0.7071067813122646
26,3.288775612033772e-10,2.891344288708149,2.0278972146399985,0.7071067810401755,0.7071067813329196
27,5.08166921436448e-10,2.9263350387763136,2.136394437690486,0.7071067810128141,0.707106781360281
28,7.828242695654545e-10,2.9652269810642333,2.2435551432922742,0.707106780976957,0.7071067813961379
29,1.2023419855933078e-09,3.0026489698354606,2.351237986663009,0.7071067809303062,0.7071067814427889
30,1.841020956938122e-09,3.0481942649177753,2.455744570646339,0.7071067808715599,0.707106781501535
31,2.8111129241718296e-09,3.0730829932325063,2.5669945198727344,0.7071067807976423,0.7071067815754527
32,4.277978114658849e-09,3.144608915060068,2.6557641233793263,0.7071067807199608,0.7071067816531341
33,6.4922088035748445e-09,3.181641740843856,2.763581421687472,0.7071067806115894,0.7071067817615059
34,9.820406904599354e-09,3.257408591492708,2.848759965598216,0.7071067805117235,0.7071067818613718
35,1.4813149255483488e-08,3.176448982155129,2.768500750202683,0.7071067803712343,0.7071067820018607
36,2.2280834031216376e-08,3.2556441919618644,2.8505014742462373,0.707106780167964,0.707106782205131
37,3.341163957155584e-08,3.334843343597074,2.9324983911411002,0.7071067798646852,0.7071067825084099
38,4.995120549288901e-08,3.414046323376123,3.0144916103370774,0.7071067794133304,0.7071067829597644
39,7.445186265220423e-08,3.493253016069155,3.0964812428074797,0.7071067787433912,0.7071067836297037
40,1.1063337445131971e-07,3.5724633044285365,3.178467401505297,0.7071067777517583,0.7071067846213368
41,1.6389939928620528e-07,3.6516770685986772,3.260450201933175,0.7071067762881159,0.7071067860849791
42,2.420743708726074e-07,3.7308941853744906,3.3424297628598305,0.7071067741340069,0.7071067882390879
43,3.564512713101023e-07,3.8101145273065797,3.4244062071847883,0.7071067709729276,0.7071067914001672
44,5.232763553927232e-07,3.8893379615961035,3.5063796630066184,0.7071067663477469,0.7071067960253478
45,7.658458172514304e-07,3.968564348739048,3.588350264933628,0.7071067596002795,0.7071068027728148
46,1.1174564165566848e-06,4.047793540809437,3.670318155743832,0.7071067497858147,0.707106812587279
47,1.625543532051821e-06,4.127025379196496,3.752283488573065,0.707106735552623,0.7071068268204691
48,2.3574644092937276e-06,4.206259691727485,3.8342464296973415,0.7071067149726596,0.7071068474004291
49,3.408552627633118e-06,4.285496288881211,3.916207162194667,0.7071066853044936,0.7071068770685885
50,4.913296696593619e-06,4.364734958747038,3.998165890820083,0.707106642662455,0.7071069197106129
51,7.060800412937945e-06,4.443975460222463,4.080122848584041,0.7071065815564808,0.7071069808165579
52,1.0116090123110825e-05,4.523217513431265,4.162078306018267,0.7071064942543234,0.7071070681186552
53,1.4449377061341973e-05,4.602460786240177,4.244032584213688,0.7071063699006493,0.7071071924722063
54,2.0576103230119678e-05,4.6817048745826995,4.325986073845078,0.7071061933046867,0.7071073690679194
55,2.9211551048848135e-05,4.760949272899233,4.407939263749136,0.7071059432778003,0.7071076190943018
56,4.1345049649588705e-05,4.8401933277907245,4.489892785725646,0.7071055903624937,0.707107972008596
57,5.8340450961419005e-05,4.919436162560059,4.571847487468254,0.7071050937423846,0.7071084686266835
