frame_id,3's score,pos_x,pos_y,per_x,per_y
0,9.888632838953505e-18,0.17382343384391322,2.867741928158903,0.7744868148079551,0.6325900518413394
1,1.708755155378155e-17,0.2948451886501461,3.060971674480788,0.7811999527227708,0.6242808934013124
2,1.7532143458513452e-73,0.38583787805763814,2.8519158673995406,0.7811999527227708,0.6242808934013124
3,1.669912598445953e-73,0.15977312753428347,2.822272511131847,0.7811999527227708,0.6242808934013124
4,2.571264948154983e-73,0.11409877459777551,2.5988942367096657,0.7811999527227708,0.6242808934013124
5,2.368528670575052e-73,0.0,2.4135918534868575,0.7811999527227708,0.6242808934013124
6,1.594579707144768e-73,0.0,2.233553066358049,0.7811999527227708,0.6242808934013124
7,2.173435240219778e-73,0.0,2.0653632219090152,0.7811999527227708,0.6242808934013124
8,5.495157593949633e-73,0.0,1.8971666054733294,0.7811999527227708,0.6242808934013124
9,8.799708043173587e-73,0.0,1.7301884551920073,0.7811999527227708,0.6242808934013124
10,6.629738061977091e-72,0.0,1.572659934516738,0.7811999527227708,0.6242808934013124
11,1.9622018340190276e-71,0.0,1.4075632306074164,0.7811999527227708,0.6242808934013124
12,2.8468201718882922e-71,0.0,1.2341507173146316,0.7811999527227708,0.6242808934013124
13,6.13040078324124e-71,0.0,1.057596517484408,0.7811999527227708,0.6242808934013124
14,1.0380329668646577e-70,0.0,0.878267988481152,0.7811999527227708,0.6242808934013124
15,2.1282703297675672e-70,0.0,0.6964616405267776,0.7811999527227708,0.6242808934013124
16,1.9033702886847464e-70,0.0,0.5100053113644789,0.7811999527227708,0.6242808934013124
17,3.7680514174783844e-70,0.0,0.3218121088560888,0.7811999527227708,0.6242808934013124
18,1.1503453908411741e-69,0.0,0.1326346860352338,0.7811999527227708,0.6242808934013124
19,7.043059415684236e-69,0.0,0.0,0.7811999527227708,0.6242808934013124
20,4.9806482326222e-68,0.0,0.0,0.7811999527227708,0.6242808934013124
21,6.300296157359494e-67,0.0,0.0,0.7811999527227708,0.6242808934013124
22,7.411306381030836e-66,0.0,0.0,0.7811999527227708,0.6242808934013124
23,7.502011835517983e-65,0.13517142523158285,0.18361014623615604,0.7811999527227708,0.6242808934013124
24,6.358020264064845e-63,0.2690084350592414,0.3681952344756756,0.7811999527227708,0.6242808934013124
25,4.9195106533880266e-61,0.4056501046489768,0.5507138749805007,0.7811999527227708,0.6242808934013124
26,3.953216715064468e-59,0.5460505451863784,0.730357177936396,0.7811999527227708,0.6242808934013124
27,2.294599526921454e-57,0.6861428937189148,0.9102408455736731,0.7811999527227708,0.6242808934013124
28,2.2109852158540314e-55,0.8245816305453099,1.0914002122813102,0.7811999527227708,0.6242808934013124
29,1.6018254327012599e-53,0.9630416457421818,1.2725433164605255,0.7811999527227708,0.6242808934013124
30,1.0101124208393772e-51,1.103915001508695,1.4518160071724169,0.7811999527227708,0.6242808934013124
31,6.526864103980434e-50,1.2441985864446787,1.6315505775741863,0.7811999527227708,0.6242808934013124
32,4.126815318037312e-48,1.3855686443124637,1.8104318419325844,0.7811999527227708,0.6242808934013124
33,2.4358030169705267e-46,1.525305398854921,1.9905918803149656,0.7811999527227708,0.6242808934013124
34,1.431266373571428e-44,1.667678058341187,2.1686762025637467,0.7811999527227708,0.6242808934013124
35,7.379918395417462e-43,1.8089659530837745,2.347622369885675,0.7811999527227708,0.6242808934013124
36,3.671419234508268e-41,1.950035168848124,2.5267409796492375,0.7811999527227708,0.6242808934013124
