frame_id,target1_pos_x,target1_pos_y,target2_pos_x,target2_pos_y
418,8.084,15.076,16.452,11.295
419,8.009,15.182,16.565,11.231
420,7.947,15.313,16.686,11.156
421,7.892,15.445,16.807,11.076
422,7.847,15.581,16.907,10.975
423,7.816,15.719,17.001,10.87
424,7.81,15.862,17.074,10.75
425,7.819,15.992,17.117,10.631
426,7.839,16.135,17.134,10.488
427,7.873,16.27,17.132,10.345
428,7.915,16.402,17.138,10.202
429,7.96,16.534,17.123,10.059
430,8.017,16.657,17.091,9.916
431,8.08,16.777,17.036,9.784
432,8.164,16.889,16.977,9.652
433,8.256,16.977,16.914,9.537
434,8.364,17.065,16.828,9.418
435,8.476,17.144,16.722,9.321
436,8.589,17.195,16.617,9.244
437,8.721,17.229,16.494,9.17
438,8.853,17.248,16.374,9.089
439,8.985,17.252,16.242,9.026
440,9.117,17.256,16.107,8.976
441,9.237,17.252,15.977,8.952
442,9.369,17.222,15.834,8.935
443,9.491,17.16,15.691,8.956
444,9.623,17.097,15.541,9.018
445,9.744,17.031,15.422,9.105
446,9.865,16.965,15.312,9.204
447,10.009,16.867,15.179,9.333
448,10.098,16.768,15.084,9.445
449,10.168,16.654,15.009,9.572
450,10.214,16.525,14.947,9.704
451,10.242,16.393,14.907,9.846
452,10.255,16.261,14.892,9.989
453,10.273,16.105,14.901,10.158
454,10.288,15.973,14.927,10.301
455,10.284,15.841,14.958,10.444
456,10.266,15.721,15.001,10.569
457,10.23,15.59,15.065,10.701
458,10.185,15.463,15.139,10.827
459,10.123,15.343,15.228,10.945
460,10.053,15.243,15.319,11.044
461,9.964,15.142,15.439,11.135
462,9.876,15.041,15.571,11.199
463,9.786,14.96,15.701,11.236
464,9.683,14.876,15.844,11.267
465,9.581,14.811,15.974,11.303
466,9.466,14.742,16.114,11.338
467,9.337,14.703,16.257,11.355
468,9.217,14.674,16.387,11.352
469,9.085,14.656,16.53,11.328
470,8.941,14.659,16.676,11.265
471,8.821,14.68,16.78,11.182
472,8.693,14.72,16.877,11.072
473,8.572,14.775,16.951,10.945
474,8.458,14.844,17.024,10.82
475,8.342,14.934,17.113,10.688
476,8.244,15.026,17.19,10.564
477,8.162,15.173,17.245,10.386
478,8.129,15.305,17.264,10.243
479,8.122,15.437,17.28,10.094
480,8.115,15.557,17.29,9.956
481,8.114,15.689,17.285,9.802
482,8.114,15.821,17.273,9.65
483,8.122,15.941,17.242,9.516
484,8.142,16.073,17.179,9.378
485,8.167,16.193,17.09,9.273
486,8.199,16.325,16.974,9.171
487,8.261,16.459,16.837,9.077
488,8.326,16.579,16.694,9.021
489,8.392,16.683,16.561,8.98
490,8.483,16.798,16.393,8.953
491,8.578,16.898,16.239,8.944
492,8.675,16.991,16.085,8.94
493,8.767,17.07,15.945,8.923
494,8.88,17.141,15.791,8.89
495,8.99,17.188,15.651,8.882
496,9.111,17.244,15.497,8.887
497,9.237,17.291,15.343,8.901
498,9.369,17.323,15.197,8.955
499,9.489,17.341,15.069,9.019
500,9.621,17.345,14.93,9.093
501,9.753,17.342,14.799,9.181
502,9.885,17.321,14.669,9.271
503,10.012,17.279,14.547,9.37
504,10.133,17.227,14.433,9.481
505,10.266,17.172,14.318,9.61
506,10.381,17.104,14.235,9.742
507,10.49,17.021,14.138,9.868
508,10.593,16.935,14.065,10.01
509,10.684,16.819,14.017,10.178
510,10.744,16.713,13.99,10.318
511,10.798,16.592,13.954,10.474
512,10.836,16.461,13.915,10.629
513,10.851,16.317,13.899,10.809
514,10.835,16.185,13.901,10.974
515,10.805,16.053,13.899,11.139
516,10.755,15.932,13.902,11.304
517,10.672,15.813,13.951,11.473
518,10.577,15.714,14.033,11.615
519,10.479,15.603,14.147,11.752
520,10.392,15.513,14.241,11.869
521,10.301,15.412,14.353,11.991
522,10.212,15.324,14.46,12.094
523,10.103,15.236,14.58,12.206
524,9.993,15.148,14.7,12.319
525,9.884,15.085,14.802,12.428
526,9.763,15.022,14.929,12.532
527,9.632,14.972,15.076,12.611
528,9.511,14.94,15.213,12.677
529,9.37,14.926,15.367,12.743
530,9.227,14.932,15.519,12.815
531,9.103,14.943,15.669,12.854
532,8.971,14.957,15.834,12.878
533,8.839,14.99,15.999,12.888
534,8.724,15.038,16.149,12.886
535,8.603,15.095,16.314,12.875
536,8.488,15.17,16.478,12.841
537,8.368,15.264,16.652,12.792
538,8.275,15.371,16.808,12.738
539,8.182,15.491,16.975,12.668
540,8.09,15.599,17.123,12.597
541,8.017,15.705,17.25,12.521
542,7.942,15.826,17.383,12.425
543,7.885,15.943,17.481,12.312
544,7.833,16.075,17.569,12.173
545,7.79,16.209,17.637,12.023
546,7.758,16.351,17.681,11.862
547,7.715,16.486,17.704,11.697
548,7.685,16.642,17.717,11.517
549,7.688,16.772,17.724,11.367
550,7.7,16.915,17.725,11.202
551,7.726,17.058,17.727,11.037
552,7.763,17.184,17.727,10.887
553,7.825,17.328,17.719,10.707
554,7.898,17.447,17.696,10.542
555,7.997,17.551,17.649,10.381
556,8.101,17.629,17.59,10.241
557,8.222,17.704,17.506,10.098
558,8.353,17.766,17.396,9.974
559,8.477,17.801,17.287,9.865
560,8.62,17.819,17.166,9.755
561,8.763,17.824,17.034,9.655
562,8.919,17.821,16.877,9.562
563,9.088,17.798,16.704,9.474
564,9.218,17.774,16.555,9.441
565,9.364,17.732,16.375,9.417
566,9.484,17.69,16.225,9.41
567,9.618,17.65,16.06,9.4
568,9.744,17.586,15.895,9.389
569,9.865,17.509,15.73,9.418
570,9.974,17.418,15.571,9.472
571,10.072,17.316,15.414,9.537
572,10.152,17.216,15.276,9.607
573,10.24,17.106,15.136,9.701
574,10.329,16.995,15.026,9.829
575,10.414,16.896,14.926,9.949
576,10.51,16.792,14.818,10.079
577,10.604,16.684,14.727,10.224
578,10.689,16.585,14.657,10.364
579,10.767,16.463,14.596,10.525
580,10.828,16.333,14.557,10.69
581,10.884,16.201,14.563,10.855
582,10.951,16.074,14.607,11.019
583,11.014,15.945,14.682,11.173
584,11.067,15.812,14.759,11.327
585,11.106,15.672,14.851,11.469
586,11.12,15.542,14.955,11.585
587,11.105,15.399,15.089,11.693
588,11.077,15.269,15.223,11.772
589,11.044,15.126,15.379,11.841
590,10.994,14.987,15.535,11.913
591,10.934,14.867,15.684,11.964
592,10.853,14.746,15.849,12.005
593,10.754,14.636,16.014,12.042
594,10.64,14.542,16.186,12.064
595,10.514,14.466,16.362,12.065
596,10.377,14.409,16.538,12.06
597,10.247,14.383,16.698,12.048
598,10.104,14.387,16.874,12.044
599,9.961,14.403,17.05,12.051
600,9.832,14.446,17.21,12.041
601,9.692,14.522,17.402,12.026
602,9.573,14.606,17.578,12.008
603,9.483,14.703,17.732,11.986
604,9.383,14.812,17.897,11.932
605,9.294,14.93,18.049,11.85
606,9.229,15.05,18.17,11.751
607,9.155,15.178,18.303,11.646
608,9.09,15.31,18.431,11.531
609,9.036,15.443,18.56,11.419
610,8.993,15.567,18.68,11.322
611,8.963,15.71,18.792,11.193
612,8.961,15.853,18.879,11.046
613,8.968,15.983,18.933,10.9
614,8.977,16.126,18.963,10.732
615,9.002,16.267,18.961,10.556
616,9.04,16.397,18.949,10.396
617,9.1,16.541,18.925,10.216
618,9.18,16.675,18.898,10.036
619,9.286,16.776,18.83,9.881
620,9.407,16.861,18.758,9.727
621,9.527,16.915,18.685,9.592
622,9.665,16.953,18.589,9.454
623,9.808,16.961,18.482,9.329
624,9.962,16.934,18.345,9.21
625,10.094,16.882,18.204,9.116
626,10.213,16.802,18.062,9.022
627,10.311,16.716,17.928,8.949
628,10.395,16.599,17.774,8.882
629,10.449,16.479,17.624,8.857
630,10.495,16.343,17.464,8.809
631,10.519,16.2,17.31,8.753
632,10.511,16.07,17.163,8.721
633,10.475,15.927,16.998,8.718
634,10.433,15.802,16.848,8.726
635,10.385,15.662,16.683,8.738
636,10.341,15.532,16.533,8.75
637,10.282,15.395,16.368,8.768
638,10.195,15.274,16.205,8.798
639,10.087,15.171,16.043,8.832
640,9.978,15.089,15.903,8.889
641,9.863,14.994,15.756,8.964
642,9.747,14.931,15.632,9.048
643,9.605,14.883,15.5,9.143
644,9.469,14.833,15.368,9.24
645,9.349,14.783,15.256,9.335
646,9.213,14.74,15.142,9.449
647,9.083,14.72,15.051,9.563
648,8.94,14.709,14.965,9.697
649,8.797,14.708,14.884,9.838
650,8.654,14.727,14.811,9.982
651,8.517,14.764,14.771,10.135
652,8.396,14.804,14.754,10.279
653,8.264,14.848,14.743,10.444
654,8.132,14.893,14.751,10.609
655,8.014,14.951,14.767,10.755
656,7.895,15.031,14.79,10.92
657,7.785,15.105,14.829,11.061
658,7.682,15.205,14.915,11.195
659,7.597,15.322,15.038,11.299
660,7.517,15.427,15.168,11.368
661,7.442,15.549,15.315,11.436
662,7.382,15.666,15.455,11.485
663,7.328,15.798,15.61,11.534
664,7.29,15.939,15.772,11.57
665,7.267,16.069,15.922,11.59
666,7.254,16.212,16.087,11.604
667,7.25,16.355,16.252,11.6
668,7.265,16.485,16.402,11.579
669,7.279,16.628,16.562,11.542
670,7.28,16.758,16.702,11.496
671,7.284,16.901,16.856,11.441
672,7.3,17.031,16.987,11.37
673,7.34,17.174,17.115,11.272
674,7.392,17.308,17.222,11.152
675,7.46,17.435,17.326,11.031
676,7.538,17.539,17.423,10.92
677,7.639,17.672,17.535,10.766
678,7.718,17.773,17.611,10.64
679,7.82,17.873,17.696,10.502
680,7.917,17.959,17.766,10.375
681,8.022,18.051,17.82,10.221
682,8.141,18.124,17.869,10.067
683,8.273,18.175,17.909,9.913
684,8.397,18.209,17.936,9.769
685,8.54,18.227,17.944,9.604
686,8.683,18.224,17.944,9.439
687,8.826,18.214,17.932,9.275
688,8.968,18.193,17.882,9.121
689,9.097,18.175,17.845,8.977
690,9.253,18.166,17.793,8.808
691,9.409,18.153,17.721,8.643
692,9.558,18.12,17.636,8.486
693,9.676,18.046,17.535,8.357
694,9.771,17.944,17.417,8.242
695,9.852,17.848,17.294,8.158
696,9.926,17.729,17.157,8.07
697,10.001,17.608,17.011,7.999
698,10.07,17.484,16.865,7.929
699,10.112,17.35,16.712,7.878
700,10.126,17.207,16.558,7.849
701,10.127,17.077,16.415,7.842
702,10.113,16.934,16.26,7.866
703,10.108,16.791,16.114,7.929
704,10.105,16.661,15.991,8.006
705,10.104,16.518,15.853,8.092
706,10.115,16.375,15.724,8.189
707,10.118,16.245,15.621,8.292
708,10.127,16.102,15.512,8.412
709,10.117,15.959,15.418,8.544
710,10.084,15.836,15.345,8.672
711,10.034,15.706,15.265,8.815
712,9.951,15.592,15.202,8.967
713,9.861,15.482,15.134,9.114
714,9.759,15.382,15.072,9.263
715,9.651,15.289,15.03,9.417
716,9.536,15.214,14.998,9.574
717,9.417,15.172,15.003,9.724
718,9.283,15.133,15.026,9.882
719,9.14,15.123,15.084,10.035
720,8.997,15.122,15.158,10.177
721,8.854,15.125,15.265,10.295
722,8.729,15.149,15.385,10.378
723,8.6,15.204,15.519,10.463
724,8.457,15.283,15.684,10.554
725,8.339,15.361,15.827,10.628
726,8.232,15.466,15.976,10.715
727,8.144,15.572,16.119,10.786
728,8.082,15.681,16.249,10.844
729,8.028,15.81,16.39,10.918
730,7.975,15.951,16.546,10.989
731,7.927,16.061,16.68,11.041
732,7.881,16.182,16.834,11.082
733,7.853,16.311,16.988,11.119
734,7.843,16.431,17.128,11.147
735,7.844,16.563,17.282,11.173
736,7.852,16.695,17.436,11.177
737,7.885,16.851,17.618,11.153
738,7.918,16.98,17.767,11.105
739,7.974,17.098,17.912,11.05
740,8.047,17.207,18.057,10.993
741,8.135,17.306,18.199,10.928
742,8.216,17.394,18.321,10.85
743,8.309,17.486,18.446,10.752
744,8.405,17.574,18.558,10.641
745,8.501,17.644,18.653,10.533
746,8.617,17.705,18.738,10.398
747,8.738,17.755,18.81,10.256
748,8.847,17.799,18.874,10.126
749,8.987,17.857,18.952,9.955
750,9.11,17.883,18.997,9.801
751,9.242,17.893,19.028,9.647
752,9.374,17.896,19.049,9.493
753,9.493,17.882,19.059,9.353
754,9.614,17.848,19.058,9.199
755,9.719,17.776,19.042,9.045
756,9.814,17.646,18.998,8.849
757,9.871,17.545,18.977,8.706
758,9.92,17.424,18.953,8.552
759,9.966,17.316,18.932,8.412
760,10.002,17.195,18.905,8.258
761,10.008,17.071,18.858,8.104
762,9.981,16.95,18.814,7.95
763,9.96,16.823,18.776,7.796
764,9.924,16.702,18.732,7.642
765,9.852,16.584,18.667,7.482
766,9.775,16.482,18.6,7.339
767,9.69,16.386,18.516,7.203
768,9.582,16.295,18.398,7.073
769,9.48,16.22,18.28,6.962
770,9.37,16.154,18.151,6.866
771,9.26,16.091,18.022,6.773
772,9.144,16.035,17.887,6.685
