frame_id,target1_pos_x,target1_pos_y,target2_pos_x,target2_pos_y
237,9.613,15.399,16.265,7.554
238,9.576,15.339,16.254,7.624
239,9.532,15.278,16.24,7.701
240,9.492,15.224,16.225,7.771
241,9.443,15.174,16.215,7.841
242,9.382,15.129,16.204,7.918
243,9.324,15.091,16.197,7.988
244,9.267,15.051,16.199,8.058
245,9.211,15.014,16.2,8.128
246,9.151,14.983,16.21,8.198
247,9.085,14.945,16.235,8.275
248,9.025,14.915,16.27,8.335
249,8.957,14.895,16.31,8.394
250,8.88,14.875,16.36,8.452
251,8.81,14.855,16.409,8.503
252,8.74,14.841,16.461,8.55
253,8.67,14.83,16.521,8.59
254,8.586,14.819,16.592,8.638
255,8.516,14.826,16.652,8.671
256,8.446,14.826,16.72,8.695
257,8.376,14.826,16.79,8.715
258,8.306,14.826,16.86,8.739
259,8.229,14.826,16.937,8.754
260,8.159,14.835,17.007,8.756
261,8.085,14.86,17.084,8.74
262,8.013,14.887,17.161,8.717
263,7.945,14.918,17.23,8.685
264,7.885,14.953,17.29,8.649
265,7.819,14.992,17.356,8.606
266,7.759,15.032,17.416,8.574
267,7.707,15.078,17.476,8.534
268,7.668,15.142,17.539,8.487
269,7.638,15.202,17.594,8.442
270,7.601,15.262,17.649,8.397
271,7.57,15.322,17.693,8.341
272,7.538,15.388,17.724,8.269
273,7.518,15.458,17.736,8.199
274,7.502,15.528,17.745,8.129
275,7.487,15.605,17.749,8.052
276,7.469,15.689,17.728,7.968
277,7.453,15.759,17.703,7.901
278,7.437,15.836,17.667,7.835
279,7.434,15.906,17.624,7.779
280,7.434,15.976,17.569,7.734
281,7.439,16.046,17.509,7.697
282,7.455,16.123,17.443,7.657
283,7.483,16.183,17.382,7.627
284,7.511,16.246,17.316,7.599
285,7.542,16.306,17.247,7.572
286,7.593,16.382,17.156,7.542
287,7.646,16.437,17.079,7.522
288,7.698,16.479,17.009,7.512
289,7.758,16.513,16.939,7.508
290,7.824,16.546,16.862,7.518
291,7.884,16.576,16.794,7.542
292,7.95,16.61,16.724,7.574
293,8.025,16.632,16.658,7.613
294,8.088,16.658,16.598,7.653
295,8.151,16.685,16.538,7.693
296,8.228,16.699,16.482,7.747
297,8.298,16.703,16.432,7.797
298,8.368,16.703,16.382,7.847
299,8.445,16.692,16.333,7.908
300,8.515,16.682,16.293,7.968
301,8.585,16.662,16.252,8.027
302,8.654,16.641,16.212,8.087
303,8.715,16.597,16.172,8.153
304,8.758,16.541,16.144,8.22
305,8.789,16.481,16.125,8.289
306,8.816,16.41,16.118,8.366
307,8.828,16.34,16.121,8.436
308,8.827,16.263,16.142,8.513
309,8.813,16.186,16.17,8.585
310,8.798,16.116,16.209,8.645
311,8.766,16.049,16.247,8.711
312,8.733,15.989,16.287,8.771
313,8.688,15.929,16.329,8.837
314,8.64,15.879,16.365,8.897
315,8.59,15.829,16.403,8.957
316,8.537,15.785,16.446,9.011
317,8.477,15.752,16.49,9.067
318,8.4,15.734,16.536,9.128
319,8.33,15.724,16.585,9.178
320,8.26,15.719,16.645,9.218
321,8.183,15.724,16.713,9.255
322,8.113,15.734,16.783,9.271
323,8.043,15.746,16.853,9.286
324,7.966,15.768,16.93,9.296
325,7.896,15.787,17.0,9.298
326,7.824,15.826,17.084,9.294
327,7.769,15.866,17.154,9.284
328,7.718,15.911,17.223,9.263
329,7.672,15.962,17.283,9.229
330,7.627,16.02,17.347,9.186
331,7.591,16.078,17.397,9.137
332,7.558,16.144,17.449,9.079
333,7.519,16.216,17.495,9.007
334,7.489,16.276,17.534,8.947
335,7.473,16.345,17.564,8.886
336,7.466,16.415,17.585,8.816
337,7.476,16.492,17.603,8.739
338,7.487,16.562,17.604,8.669
339,7.511,16.628,17.59,8.599
340,7.541,16.688,17.573,8.529
341,7.573,16.748,17.543,8.466
342,7.615,16.805,17.513,8.406
343,7.668,16.859,17.469,8.341
344,7.723,16.901,17.421,8.29
345,7.782,16.941,17.367,8.245
346,7.848,16.981,17.301,8.209
347,7.909,17.01,17.239,8.18
348,7.976,17.032,17.17,8.156
349,8.046,17.042,17.104,8.132
350,8.116,17.048,17.034,8.112
351,8.193,17.038,16.957,8.101
352,8.263,17.028,16.887,8.091
353,8.333,17.019,16.817,8.081
354,8.41,16.998,16.74,8.074
355,8.471,16.969,16.67,8.074
356,8.538,16.937,16.593,8.084
357,8.598,16.904,16.523,8.088
358,8.664,16.855,16.439,8.112
359,8.713,16.808,16.378,8.148
360,8.752,16.748,16.326,8.196
361,8.786,16.682,16.274,8.253
362,8.811,16.617,16.232,8.307
363,8.831,16.547,16.2,8.367
364,8.846,16.47,16.172,8.44
365,8.854,16.4,16.158,8.51
366,8.851,16.33,16.156,8.58
367,8.833,16.246,16.168,8.664
368,8.813,16.162,16.19,8.748
369,8.797,16.085,16.218,8.822
370,8.777,16.015,16.255,8.882
371,8.757,15.945,16.302,8.932
372,8.729,15.874,16.358,8.986
373,8.699,15.814,16.418,9.024
374,8.662,15.754,16.486,9.047
375,8.614,15.695,16.563,9.062
376,8.559,15.64,16.64,9.073
377,8.507,15.596,16.71,9.076
378,8.45,15.544,16.787,9.065
379,8.39,15.504,16.857,9.052
380,8.327,15.479,16.927,9.036
381,8.251,15.461,17.003,9.012
382,8.174,15.46,17.075,8.979
383,8.104,15.461,17.136,8.946
384,8.027,15.466,17.202,8.902
385,7.958,15.485,17.253,8.855
386,7.891,15.517,17.306,8.8
387,7.831,15.556,17.347,8.743
388,7.771,15.593,17.382,8.683
389,7.712,15.631,17.412,8.622
390,7.654,15.671,17.436,8.555
391,7.596,15.72,17.45,8.478
392,7.551,15.774,17.453,8.408
393,7.512,15.832,17.459,8.338
394,7.468,15.898,17.45,8.261
395,7.428,15.955,17.442,8.191
396,7.381,16.026,17.425,8.107
397,7.351,16.086,17.399,8.042
398,7.31,16.158,17.356,7.97
399,7.27,16.218,17.314,7.913
400,7.219,16.281,17.261,7.849
401,7.179,16.341,17.218,7.797
402,7.139,16.407,17.171,7.738
403,7.102,16.467,17.129,7.681
404,7.069,16.527,17.079,7.631
405,7.046,16.602,17.024,7.576
406,7.036,16.679,16.969,7.521
407,7.04,16.763,16.905,7.465
408,7.049,16.833,16.847,7.423
409,7.066,16.91,16.781,7.379
410,7.086,16.98,16.721,7.339
411,7.106,17.05,16.661,7.299
412,7.126,17.12,16.596,7.271
413,7.146,17.197,16.519,7.249
414,7.168,17.265,16.449,7.243
415,7.197,17.326,16.379,7.243
416,7.227,17.386,16.309,7.245
417,7.263,17.452,16.232,7.249
418,7.311,17.502,16.162,7.25
419,7.361,17.549,16.092,7.256
420,7.426,17.588,16.015,7.274
421,7.486,17.62,15.95,7.301
422,7.546,17.654,15.89,7.337
423,7.623,17.675,15.824,7.379
424,7.693,17.685,15.771,7.423
425,7.777,17.682,15.715,7.487
426,7.847,17.682,15.667,7.539
427,7.917,17.678,15.617,7.589
428,7.994,17.667,15.565,7.647
429,8.061,17.644,15.526,7.707
430,8.122,17.615,15.496,7.773
431,8.188,17.582,15.475,7.849
432,8.248,17.552,15.475,7.919
433,8.303,17.512,15.473,7.989
434,8.363,17.465,15.479,8.066
435,8.408,17.412,15.5,8.136
436,8.443,17.352,15.521,8.206
437,8.469,17.28,15.543,8.283
438,8.478,17.21,15.561,8.353
439,8.495,17.126,15.576,8.437
440,8.5,17.056,15.585,8.507
441,8.5,16.972,15.595,8.591
442,8.484,16.902,15.612,8.661
443,8.464,16.832,15.635,8.731
444,8.442,16.757,15.669,8.8
445,8.413,16.697,15.713,8.855
446,8.377,16.639,15.762,8.904
447,8.318,16.579,15.834,8.952
448,8.262,16.538,15.894,8.989
449,8.212,16.491,15.961,9.018
450,8.152,16.443,16.038,9.04
451,8.092,16.406,16.108,9.053
452,8.029,16.379,16.178,9.058
453,7.961,16.357,16.248,9.054
454,7.891,16.344,16.318,9.042
455,7.8,16.349,16.409,9.018
456,7.725,16.37,16.481,8.989
457,7.665,16.405,16.536,8.946
458,7.599,16.449,16.591,8.891
459,7.54,16.489,16.641,8.841
460,7.488,16.532,16.69,8.79
461,7.435,16.587,16.734,8.724
462,7.395,16.647,16.768,8.664
463,7.359,16.707,16.807,8.604
464,7.332,16.779,16.838,8.532
465,7.315,16.849,16.858,8.462
466,7.31,16.919,16.874,8.392
467,7.31,16.989,16.882,8.322
468,7.312,17.066,16.884,8.245
469,7.326,17.136,16.879,8.175
470,7.345,17.204,16.858,8.106
471,7.371,17.265,16.821,8.046
472,7.406,17.331,16.777,7.98
473,7.445,17.39,16.738,7.92
474,7.493,17.44,16.692,7.866
475,7.557,17.485,16.636,7.812
476,7.617,17.517,16.577,7.771
477,7.686,17.538,16.517,7.732
478,7.747,17.567,16.455,7.703
479,7.816,17.597,16.378,7.682
480,7.885,17.618,16.308,7.666
481,7.955,17.633,16.238,7.656
482,8.032,17.635,16.161,7.665
483,8.102,17.629,16.091,7.686
484,8.165,17.602,16.023,7.709
485,8.224,17.562,15.962,7.739
486,8.279,17.507,15.894,7.775
487,8.319,17.448,15.838,7.819
488,8.362,17.397,15.799,7.879
489,8.416,17.342,15.755,7.945
490,8.46,17.292,15.724,8.005
491,8.497,17.226,15.691,8.074
492,8.519,17.158,15.674,8.144
493,8.54,17.081,15.674,8.221
494,8.56,17.011,15.677,8.291
495,8.571,16.941,15.683,8.361
496,8.579,16.864,15.697,8.438
497,8.579,16.794,15.727,8.5
498,8.564,16.724,15.757,8.56
499,8.538,16.659,15.792,8.621
500,8.494,16.596,15.836,8.687
501,8.446,16.546,15.886,8.737
502,8.386,16.499,15.932,8.801
503,8.326,16.467,15.982,8.851
504,8.254,16.44,16.046,8.892
505,8.184,16.42,16.113,8.917
506,8.114,16.408,16.183,8.936
507,8.037,16.396,16.26,8.939
508,7.967,16.377,16.33,8.928
509,7.903,16.351,16.4,8.909
510,7.826,16.335,16.477,8.887
511,7.749,16.324,16.552,8.862
512,7.679,16.32,16.612,8.828
513,7.609,16.335,16.671,8.788
514,7.534,16.359,16.728,8.736
515,7.47,16.383,16.778,8.686
516,7.403,16.415,16.823,8.622
517,7.337,16.448,16.863,8.556
518,7.277,16.484,16.889,8.49
519,7.213,16.528,16.909,8.413
520,7.157,16.57,16.928,8.343
521,7.109,16.628,16.94,8.266
522,7.062,16.68,16.949,8.196
523,7.01,16.736,16.948,8.119
524,6.976,16.796,16.94,8.049
525,6.95,16.869,16.924,7.972
526,6.93,16.939,16.904,7.902
527,6.9,17.008,16.876,7.828
528,6.876,17.074,16.852,7.758
529,6.857,17.151,16.819,7.686
530,6.847,17.221,16.777,7.629
531,6.836,17.298,16.722,7.574
532,6.825,17.375,16.666,7.521
533,6.832,17.445,16.614,7.473
534,6.857,17.518,16.552,7.427
535,6.892,17.578,16.497,7.384
536,6.924,17.638,16.441,7.343
537,6.966,17.704,16.378,7.298
538,7.006,17.759,16.318,7.268
539,7.051,17.819,16.242,7.243
540,7.091,17.872,16.172,7.226
541,7.135,17.937,16.095,7.21
542,7.177,17.993,16.025,7.209
543,7.238,18.048,15.941,7.218
544,7.298,18.088,15.871,7.236
545,7.358,18.127,15.803,7.262
546,7.422,18.171,15.732,7.295
547,7.482,18.203,15.672,7.333
548,7.554,18.23,15.608,7.378
549,7.624,18.248,15.564,7.433
550,7.701,18.266,15.513,7.492
551,7.771,18.276,15.468,7.547
552,7.848,18.283,15.433,7.613
553,7.918,18.276,15.393,7.673
554,7.995,18.271,15.349,7.739
555,8.065,18.261,15.319,7.8
556,8.135,18.246,15.293,7.87
557,8.212,18.224,15.268,7.947
558,8.277,18.201,15.252,8.017
559,8.34,18.174,15.247,8.087
560,8.4,18.128,15.257,8.164
561,8.449,18.078,15.276,8.234
562,8.496,18.017,15.293,8.311
563,8.528,17.957,15.313,8.381
564,8.558,17.897,15.334,8.451
565,8.58,17.82,15.366,8.525
566,8.6,17.75,15.396,8.587
567,8.619,17.68,15.419,8.657
568,8.633,17.61,15.444,8.725
569,8.653,17.533,15.472,8.8
570,8.665,17.463,15.506,8.86
571,8.678,17.393,15.545,8.92
572,8.682,17.316,15.591,8.98
573,8.676,17.246,15.639,9.031
574,8.665,17.169,15.694,9.083
575,8.641,17.106,15.744,9.131
576,8.605,17.046,15.794,9.181
577,8.561,16.98,15.858,9.227
578,8.521,16.92,15.918,9.267
579,8.476,16.87,15.978,9.307
580,8.421,16.815,16.044,9.342
581,8.371,16.767,16.107,9.372
582,8.305,16.729,16.184,9.398
583,8.242,16.702,16.254,9.406
584,8.158,16.678,16.338,9.401
585,8.088,16.662,16.408,9.393
586,8.021,16.639,16.478,9.384
587,7.951,16.628,16.548,9.37
588,7.874,16.627,16.616,9.337
589,7.804,16.634,16.674,9.295
590,7.734,16.647,16.726,9.247
591,7.657,16.666,16.772,9.183
592,7.587,16.699,16.812,9.117
593,7.524,16.743,16.835,9.043
594,7.465,16.783,16.853,8.973
595,7.406,16.828,16.873,8.896
596,7.361,16.878,16.881,8.826
597,7.312,16.936,16.888,8.749
598,7.273,16.996,16.888,8.679
599,7.246,17.059,16.887,8.609
600,7.233,17.136,16.867,8.532
601,7.238,17.206,16.848,8.462
602,7.254,17.276,16.823,8.392
603,7.273,17.346,16.798,8.323
604,7.297,17.42,16.785,8.246
605,7.33,17.48,16.758,8.18
606,7.376,17.539,16.721,8.114
607,7.424,17.588,16.682,8.054
608,7.492,17.638,16.636,7.982
609,7.545,17.679,16.587,7.931
610,7.605,17.719,16.537,7.881
611,7.671,17.754,16.482,7.826
612,7.731,17.786,16.432,7.776
613,7.795,17.812,16.382,7.727
614,7.869,17.835,16.327,7.673
615,7.939,17.846,16.277,7.623
616,8.009,17.858,16.227,7.573
617,8.079,17.869,16.172,7.53
618,8.156,17.891,16.117,7.477
619,8.226,17.905,16.057,7.44
620,8.296,17.915,15.996,7.41
621,8.373,17.926,15.923,7.383
622,8.443,17.936,15.853,7.367
623,8.513,17.94,15.783,7.357
624,8.59,17.931,15.706,7.352
625,8.657,17.908,15.636,7.368
626,8.717,17.878,15.569,7.392
627,8.783,17.845,15.503,7.434
628,8.843,17.812,15.447,7.478
629,8.909,17.777,15.392,7.533
630,8.975,17.74,15.336,7.587
631,9.038,17.696,15.281,7.642
632,9.087,17.646,15.235,7.695
633,9.128,17.581,15.191,7.76
634,9.153,17.516,15.151,7.82
635,9.168,17.439,15.112,7.886
636,9.178,17.369,15.072,7.946
637,9.188,17.285,15.035,8.021
638,9.195,17.215,15.013,8.091
639,9.186,17.145,14.996,8.161
640,9.171,17.068,14.985,8.238
641,9.154,16.998,14.986,8.308
642,9.133,16.929,14.999,8.378
643,9.102,16.861,15.025,8.453
644,9.064,16.801,15.055,8.513
645,9.011,16.736,15.103,8.585
646,8.964,16.686,15.148,8.637
647,8.91,16.631,15.195,8.698
648,8.86,16.582,15.243,8.75
649,8.799,16.548,15.293,8.8
650,8.738,16.517,15.344,8.844
651,8.672,16.473,15.408,8.888
652,8.612,16.433,15.466,8.927
653,8.547,16.408,15.527,8.96
654,8.47,16.387,15.601,8.986
655,8.4,16.377,15.671,8.993
656,8.33,16.363,15.741,8.982
657,8.253,16.352,15.818,8.959
658,8.183,16.342,15.888,8.936
659,8.106,16.339,15.955,8.901
660,8.036,16.336,16.014,8.863
661,7.959,16.347,16.064,8.805
662,7.882,16.368,16.106,8.739
663,7.816,16.392,16.133,8.673
664,7.744,16.419,16.154,8.596
665,7.684,16.449,16.166,8.526
666,7.624,16.479,16.171,8.456
667,7.564,16.516,16.174,8.386
668,7.503,16.564,16.184,8.309
669,7.453,16.614,16.188,8.239
670,7.403,16.664,16.179,8.169
671,7.354,16.714,16.166,8.099
672,7.314,16.779,16.148,8.022
673,7.287,16.848,16.13,7.952
674,7.267,16.918,16.11,7.882
675,7.249,16.995,16.084,7.808
676,7.238,17.065,16.05,7.748
677,7.228,17.135,16.01,7.688
678,7.223,17.212,15.957,7.632
679,7.237,17.281,15.897,7.597
680,7.271,17.341,15.827,7.577
681,7.319,17.392,15.757,7.565
682,7.369,17.442,15.687,7.546
683,7.43,17.488,15.61,7.54
684,7.49,17.528,15.54,7.542
685,7.55,17.562,15.47,7.549
686,7.623,17.598,15.386,7.545
687,7.685,17.628,15.316,7.541
688,7.76,17.654,15.239,7.539
689,7.83,17.671,15.169,7.549
690,7.9,17.681,15.105,7.58
691,7.97,17.682,15.045,7.617
692,8.047,17.682,14.979,7.651
693,8.117,17.676,14.916,7.68
694,8.187,17.659,14.853,7.712
695,8.258,17.628,14.787,7.746
696,8.318,17.589,14.727,7.785
697,8.384,17.547,14.661,7.82
698,8.444,17.514,14.602,7.857
699,8.499,17.472,14.552,7.905
700,8.552,17.427,14.507,7.96
701,8.612,17.379,14.474,8.03
702,8.664,17.333,14.454,8.1
703,8.705,17.278,14.439,8.17
704,8.75,17.216,14.434,8.247
705,8.79,17.156,14.433,8.317
706,8.822,17.096,14.438,8.387
707,8.856,17.02,14.462,8.471
708,8.878,16.952,14.481,8.541
709,8.901,16.876,14.513,8.61
710,8.905,16.806,14.551,8.668
711,8.91,16.736,14.601,8.718
712,8.917,16.666,14.659,8.759
713,8.916,16.589,14.725,8.797
714,8.909,16.519,14.787,8.827
715,8.894,16.449,14.855,8.854
716,8.871,16.38,14.925,8.876
717,8.834,16.314,15.002,8.899
718,8.794,16.256,15.072,8.916
719,8.747,16.196,15.149,8.929
720,8.697,16.146,15.219,8.942
721,8.647,16.096,15.289,8.954
722,8.569,16.035,15.387,8.952
723,8.509,16.0,15.457,8.932
724,8.438,15.972,15.534,8.907
725,8.368,15.957,15.596,8.876
726,8.298,15.96,15.649,8.83
727,8.221,15.972,15.704,8.775
728,8.144,15.983,15.759,8.72
729,8.076,16.002,15.809,8.67
730,8.008,16.035,15.864,8.615
731,7.948,16.068,15.914,8.565
732,7.882,16.111,15.969,8.51
733,7.83,16.156,16.024,8.468
734,7.775,16.2,16.078,8.422
735,7.72,16.255,16.126,8.36
736,7.67,16.304,16.169,8.303
737,7.616,16.359,16.224,8.248
738,7.576,16.417,16.268,8.192
739,7.533,16.483,16.296,8.121
740,7.508,16.548,16.315,8.051
741,7.487,16.625,16.326,7.974
742,7.484,16.695,16.332,7.904
743,7.487,16.772,16.33,7.827
744,7.504,16.842,16.313,7.757
745,7.542,16.909,16.289,7.68
746,7.583,16.967,16.265,7.611
747,7.628,17.031,16.238,7.536
748,7.677,17.081,16.208,7.474
749,7.725,17.132,16.175,7.414
750,7.766,17.189,16.131,7.358
751,7.812,17.24,16.081,7.308
752,7.867,17.295,16.015,7.264
753,7.911,17.348,15.955,7.224
754,7.957,17.401,15.895,7.184
755,8.012,17.456,15.838,7.132
756,8.063,17.501,15.788,7.083
757,8.122,17.541,15.728,7.043
758,8.184,17.587,15.662,6.999
759,8.244,17.627,15.602,6.963
760,8.304,17.663,15.538,6.935
761,8.372,17.694,15.461,6.912
762,8.442,17.708,15.391,6.891
763,8.526,17.715,15.307,6.868
764,8.596,17.72,15.237,6.863
765,8.666,17.728,15.167,6.868
766,8.743,17.727,15.09,6.886
767,8.813,17.718,15.025,6.912
768,8.883,17.702,14.965,6.95
769,8.959,17.677,14.903,6.996
770,9.021,17.647,14.847,7.038
771,9.086,17.604,14.796,7.095
772,9.14,17.562,14.756,7.154
