frame_id,target1_pos_x,target1_pos_y,target2_pos_x,target2_pos_y
201,16.593,8.821,16.593,8.821
202,16.568,8.887,16.568,8.887
203,16.528,8.945,16.528,8.945
204,16.487,9.007,16.487,9.007
205,16.477,9.075,16.477,9.075
206,16.478,9.145,16.478,9.145
207,16.501,9.217,16.501,9.217
208,16.548,9.268,16.548,9.268
209,16.595,9.329,16.595,9.329
210,16.668,9.343,16.668,9.343
211,16.723,9.298,16.723,9.298
212,16.739,9.231,16.739,9.231
213,16.74,9.162,16.74,9.162
214,16.714,9.101,16.714,9.101
215,16.646,9.108,16.646,9.108
216,16.576,9.118,16.576,9.118
217,16.499,9.127,16.499,9.127
218,16.447,9.171,16.447,9.171
219,16.404,9.224,16.404,9.224
220,16.374,9.287,16.374,9.287
221,16.334,9.343,16.334,9.343
222,16.294,9.408,16.294,9.408
223,16.312,9.477,16.312,9.477
224,16.321,9.544,16.321,9.544
225,16.285,9.601,16.285,9.601
226,16.231,9.643,16.231,9.643
227,16.157,9.666,16.157,9.666
228,16.095,9.696,16.095,9.696
229,16.061,9.757,16.061,9.757
230,16.01,9.804,16.01,9.804
231,15.949,9.837,15.949,9.837
232,15.896,9.882,15.896,9.882
233,15.869,9.947,15.869,9.947
234,15.876,10.024,15.876,10.024
235,15.864,10.092,15.864,10.092
236,15.873,10.169,15.873,10.169
237,15.863,10.238,15.863,10.238
238,15.837,10.31,15.837,10.31
239,15.789,10.36,15.789,10.36
240,15.725,10.375,15.725,10.375
241,15.653,10.355,15.653,10.355
242,15.584,10.363,15.584,10.363
243,15.511,10.386,15.511,10.386
244,15.441,10.376,15.441,10.376
245,15.375,10.355,15.375,10.355
246,15.302,10.337,15.302,10.337
247,15.233,10.356,15.233,10.356
248,15.164,10.37,15.164,10.37
249,15.088,10.36,15.088,10.36
250,15.011,10.358,15.011,10.358
251,14.942,10.368,14.942,10.368
252,14.875,10.376,14.875,10.376
253,14.805,10.374,14.805,10.374
254,14.741,10.4,14.741,10.4
255,14.711,10.47,14.711,10.47
256,14.708,10.54,14.708,10.54
257,14.701,10.61,14.701,10.61
258,14.721,10.678,14.721,10.678
259,14.768,10.724,14.768,10.724
260,14.822,10.767,14.822,10.767
261,14.881,10.806,14.881,10.806
262,14.95,10.825,14.95,10.825
263,15.025,10.81,15.025,10.81
264,15.102,10.778,15.102,10.778
265,15.172,10.772,15.172,10.772
266,15.242,10.771,15.242,10.771
267,15.312,10.741,15.312,10.741
268,15.341,10.679,15.341,10.679
269,15.346,10.602,15.346,10.602
270,15.344,10.525,15.344,10.525
271,15.334,10.455,15.334,10.455
272,15.328,10.378,15.328,10.378
273,15.302,10.314,15.302,10.314
274,15.283,10.245,15.283,10.245
275,15.245,10.188,15.245,10.188
276,15.208,10.13,15.208,10.13
277,15.147,10.098,15.147,10.098
278,15.073,10.084,15.073,10.084
279,15.011,10.115,15.011,10.115
280,14.949,10.146,14.949,10.146
281,14.887,10.176,14.887,10.176
282,14.82,10.191,14.82,10.191
283,14.746,10.204,14.746,10.204
284,14.679,10.225,14.679,10.225
285,14.61,10.227,14.61,10.227
286,14.589,10.3,14.589,10.3
287,14.542,10.349,14.542,10.349
288,14.504,10.404,14.504,10.404
289,14.473,10.467,14.473,10.467
290,14.427,10.524,14.427,10.524
291,14.364,10.555,14.364,10.555
292,14.31,10.598,14.31,10.598
293,14.262,10.649,14.262,10.649
294,14.24,10.71,14.24,10.71
295,14.244,10.78,14.244,10.78
296,14.294,10.822,14.294,10.822
297,14.365,10.798,14.365,10.798
298,14.401,10.739,14.401,10.739
299,14.438,10.681,14.438,10.681
300,14.449,10.612,14.449,10.612
301,14.451,10.542,14.451,10.542
302,14.425,10.468,14.425,10.468
303,14.41,10.401,14.41,10.401
304,14.4,10.331,14.4,10.331
305,14.397,10.261,14.397,10.261
306,14.385,10.191,14.385,10.191
307,14.353,10.122,14.353,10.122
308,14.308,10.07,14.308,10.07
309,14.264,10.015,14.264,10.015
310,14.201,9.985,14.201,9.985
311,14.129,9.961,14.129,9.961
312,14.067,9.939,14.067,9.939
313,14.003,9.916,14.003,9.916
314,13.942,9.882,13.942,9.882
315,13.874,9.883,13.874,9.883
316,13.804,9.912,13.804,9.912
317,13.737,9.932,13.737,9.932
318,13.671,9.906,13.671,9.906
319,13.615,9.869,13.615,9.869
320,13.558,9.831,13.558,9.831
321,13.484,9.807,13.484,9.807
322,13.414,9.801,13.414,9.801
323,13.367,9.752,13.367,9.752
324,13.348,9.687,13.348,9.687
325,13.366,9.62,13.366,9.62
326,13.406,9.563,13.406,9.563
327,13.412,9.488,13.412,9.488
328,13.422,9.419,13.422,9.419
329,13.457,9.358,13.457,9.358
330,13.486,9.296,13.486,9.296
331,13.484,9.226,13.484,9.226
332,13.468,9.158,13.468,9.158
333,13.445,9.085,13.445,9.085
334,13.405,9.031,13.405,9.031
335,13.343,9.001,13.343,9.001
336,13.273,8.994,13.273,8.994
337,13.204,8.987,13.204,8.987
338,13.157,9.043,13.157,9.043
339,13.148,9.113,13.148,9.113
340,13.138,9.182,13.138,9.182
341,13.184,9.232,13.184,9.232
342,13.253,9.247,13.253,9.247
343,13.323,9.245,13.323,9.245
344,13.4,9.236,13.4,9.236
345,13.47,9.235,13.47,9.235
346,13.527,9.195,13.527,9.195
347,13.584,9.155,13.584,9.155
348,13.613,9.093,13.613,9.093
349,13.605,9.016,13.605,9.016
350,13.604,8.946,13.604,8.946
351,13.622,8.879,13.622,8.879
352,13.661,8.821,13.661,8.821
353,13.692,8.759,13.692,8.759
354,13.678,8.688,13.678,8.688
355,13.643,8.628,13.643,8.628
356,13.647,8.558,13.647,8.558
357,13.682,8.499,13.682,8.499
358,13.716,8.438,13.716,8.438
359,13.775,8.402,13.775,8.402
360,13.819,8.345,13.819,8.345
361,13.825,8.275,13.825,8.275
362,13.829,8.205,13.829,8.205
363,13.81,8.137,13.81,8.137
364,13.768,8.081,13.768,8.081
365,13.727,8.024,13.727,8.024
366,13.683,7.961,13.683,7.961
367,13.636,7.913,13.636,7.913
368,13.625,7.844,13.625,7.844
369,13.584,7.788,13.584,7.788
370,13.568,7.721,13.568,7.721
371,13.591,7.655,13.591,7.655
372,13.608,7.589,13.608,7.589
373,13.636,7.52,13.636,7.52
374,13.655,7.454,13.655,7.454
375,13.651,7.384,13.651,7.384
376,13.664,7.316,13.664,7.316
377,13.698,7.249,13.698,7.249
378,13.74,7.194,13.74,7.194
379,13.794,7.141,13.794,7.141
380,13.824,7.078,13.824,7.078
381,13.847,7.011,13.847,7.011
382,13.863,6.945,13.863,6.945
383,13.868,6.876,13.868,6.876
384,13.872,6.799,13.872,6.799
385,13.866,6.729,13.866,6.729
386,13.85,6.661,13.85,6.661
387,13.863,6.591,13.863,6.591
388,13.886,6.526,13.886,6.526
389,13.922,6.459,13.922,6.459
390,13.948,6.396,13.948,6.396
391,13.957,6.326,13.957,6.326
392,13.988,6.264,13.988,6.264
393,14.021,6.188,14.021,6.188
394,14.045,6.122,14.045,6.122
395,14.061,6.055,14.061,6.055
396,14.03,5.995,14.03,5.995
397,13.956,5.987,13.956,5.987
398,13.886,5.978,13.886,5.978
399,13.82,5.988,13.82,5.988
400,13.76,5.953,13.76,5.953
401,13.684,5.94,13.684,5.94
402,13.614,5.942,13.614,5.942
403,13.549,5.918,13.549,5.918
404,13.48,5.901,13.48,5.901
405,13.404,5.907,13.404,5.907
406,13.334,5.912,13.334,5.912
407,13.264,5.915,13.264,5.915
408,13.195,5.925,13.195,5.925
409,13.125,5.927,13.125,5.927
410,13.067,5.959,13.067,5.959
411,13.049,6.034,13.049,6.034
412,13.039,6.103,13.039,6.103
413,13.035,6.173,13.035,6.173
414,13.067,6.233,13.067,6.233
415,13.102,6.292,13.102,6.292
416,13.153,6.356,13.153,6.356
417,13.18,6.419,13.18,6.419
418,13.217,6.476,13.217,6.476
419,13.285,6.502,13.285,6.502
420,13.342,6.465,13.342,6.465
421,13.369,6.4,13.369,6.4
422,13.358,6.33,13.358,6.33
423,13.334,6.264,13.334,6.264
424,13.32,6.196,13.32,6.196
425,13.299,6.123,13.299,6.123
426,13.267,6.063,13.267,6.063
427,13.217,6.015,13.217,6.015
428,13.182,5.956,13.182,5.956
429,13.143,5.903,13.143,5.903
430,13.087,5.866,13.087,5.866
431,13.02,5.854,13.02,5.854
432,12.944,5.849,12.944,5.849
433,12.875,5.846,12.875,5.846
434,12.816,5.812,12.816,5.812
435,12.76,5.761,12.76,5.761
436,12.712,5.713,12.712,5.713
437,12.684,5.651,12.684,5.651
438,12.695,5.576,12.695,5.576
439,12.651,5.524,12.651,5.524
440,12.604,5.468,12.604,5.468
441,12.537,5.457,12.537,5.457
442,12.461,5.465,12.461,5.465
443,12.394,5.458,12.394,5.458
444,12.327,5.466,12.327,5.466
445,12.254,5.481,12.254,5.481
446,12.186,5.489,12.186,5.489
447,12.121,5.508,12.121,5.508
448,12.082,5.571,12.082,5.571
449,12.077,5.641,12.077,5.641
450,12.094,5.706,12.094,5.706
451,12.079,5.772,12.079,5.772
452,12.094,5.846,12.094,5.846
453,12.134,5.901,12.134,5.901
454,12.184,5.946,12.184,5.946
455,12.195,6.015,12.195,6.015
456,12.225,6.076,12.225,6.076
457,12.293,6.106,12.293,6.106
458,12.362,6.097,12.362,6.097
459,12.428,6.074,12.428,6.074
460,12.493,6.047,12.493,6.047
461,12.557,6.021,12.557,6.021
462,12.617,5.981,12.617,5.981
463,12.636,5.916,12.636,5.916
464,12.643,5.849,12.643,5.849
465,12.698,5.799,12.698,5.799
466,12.746,5.752,12.746,5.752
467,12.755,5.686,12.755,5.686
468,12.729,5.622,12.729,5.622
469,12.679,5.57,12.679,5.57
470,12.611,5.582,12.611,5.582
471,12.542,5.585,12.542,5.585
472,12.473,5.59,12.473,5.59
473,12.408,5.603,12.408,5.603
474,12.346,5.646,12.346,5.646
475,12.288,5.695,12.288,5.695
476,12.286,5.765,12.286,5.765
477,12.277,5.842,12.277,5.842
478,12.293,5.91,12.293,5.91
479,12.315,5.976,12.315,5.976
480,12.371,6.029,12.371,6.029
481,12.42,6.076,12.42,6.076
482,12.454,6.143,12.454,6.143
483,12.494,6.196,12.494,6.196
484,12.534,6.252,12.534,6.252
485,12.565,6.326,12.565,6.326
486,12.59,6.404,12.59,6.404
487,12.624,6.462,12.624,6.462
488,12.654,6.528,12.654,6.528
489,12.69,6.585,12.69,6.585
490,12.765,6.586,12.765,6.586
491,12.834,6.573,12.834,6.573
492,12.909,6.587,12.909,6.587
493,12.974,6.608,12.974,6.608
494,13.047,6.624,13.047,6.624
495,13.105,6.658,13.105,6.658
496,13.155,6.703,13.155,6.703
497,13.204,6.762,13.204,6.762
498,13.212,6.832,13.212,6.832
499,13.265,6.888,13.265,6.888
500,13.319,6.928,13.319,6.928
501,13.385,6.965,13.385,6.965
502,13.452,6.98,13.452,6.98
503,13.52,7.012,13.52,7.012
504,13.576,7.052,13.576,7.052
505,13.613,7.111,13.613,7.111
506,13.661,7.159,13.661,7.159
507,13.733,7.182,13.733,7.182
508,13.801,7.168,13.801,7.168
509,13.864,7.193,13.864,7.193
510,13.908,7.246,13.908,7.246
511,13.935,7.307,13.935,7.307
512,13.982,7.358,13.982,7.358
513,14.008,7.43,14.008,7.43
514,14.061,7.468,14.061,7.468
515,14.118,7.507,14.118,7.507
516,14.171,7.55,14.171,7.55
517,14.209,7.606,14.209,7.606
518,14.271,7.633,14.271,7.633
519,14.348,7.63,14.348,7.63
520,14.415,7.615,14.415,7.615
521,14.465,7.57,14.465,7.57
522,14.502,7.512,14.502,7.512
523,14.542,7.456,14.542,7.456
524,14.597,7.413,14.597,7.413
525,14.658,7.373,14.658,7.373
526,14.705,7.325,14.705,7.325
527,14.734,7.263,14.734,7.263
528,14.774,7.206,14.774,7.206
529,14.816,7.152,14.816,7.152
530,14.826,7.084,14.826,7.084
531,14.84,7.009,14.84,7.009
532,14.833,6.939,14.833,6.939
533,14.83,6.869,14.83,6.869
534,14.802,6.806,14.802,6.806
535,14.786,6.74,14.786,6.74
536,14.724,6.709,14.724,6.709
537,14.68,6.657,14.68,6.657
538,14.655,6.585,14.655,6.585
539,14.629,6.52,14.629,6.52
540,14.592,6.463,14.592,6.463
541,14.595,6.394,14.595,6.394
542,14.622,6.332,14.622,6.332
543,14.662,6.278,14.662,6.278
544,14.726,6.242,14.726,6.242
545,14.783,6.207,14.783,6.207
546,14.814,6.146,14.814,6.146
547,14.838,6.083,14.838,6.083
548,14.838,6.013,14.838,6.013
549,14.848,5.944,14.848,5.944
550,14.88,5.876,14.88,5.876
551,14.923,5.821,14.923,5.821
552,14.972,5.772,14.972,5.772
553,15.039,5.762,15.039,5.762
554,15.079,5.814,15.079,5.814
555,15.088,5.891,15.088,5.891
556,15.079,5.958,15.079,5.958
557,15.034,6.01,15.034,6.01
558,14.964,6.014,14.964,6.014
559,14.894,6.016,14.894,6.016
560,14.825,6.026,14.825,6.026
561,14.748,6.037,14.748,6.037
562,14.678,6.05,14.678,6.05
563,14.625,6.09,14.625,6.09
564,14.612,6.167,14.612,6.167
565,14.583,6.229,14.583,6.229
566,14.553,6.288,14.553,6.288
567,14.548,6.358,14.548,6.358
568,14.594,6.408,14.594,6.408
569,14.653,6.443,14.653,6.443
570,14.73,6.444,14.73,6.444
571,14.8,6.442,14.8,6.442
572,14.884,6.443,14.884,6.443
573,14.952,6.422,14.952,6.422
574,15.022,6.41,15.022,6.41
575,15.091,6.419,15.091,6.419
576,15.14,6.47,15.14,6.47
577,15.178,6.538,15.178,6.538
578,15.203,6.601,15.203,6.601
579,15.231,6.662,15.231,6.662
580,15.277,6.714,15.277,6.714
581,15.335,6.753,15.335,6.753
582,15.391,6.804,15.391,6.804
583,15.433,6.858,15.433,6.858
584,15.45,6.926,15.45,6.926
585,15.488,6.983,15.488,6.983
586,15.541,7.028,15.541,7.028
587,15.613,7.058,15.613,7.058
588,15.683,7.064,15.683,7.064
589,15.746,7.091,15.746,7.091
590,15.807,7.122,15.807,7.122
591,15.88,7.117,15.88,7.117
592,15.933,7.073,15.933,7.073
593,15.949,7.007,15.949,7.007
594,15.95,6.937,15.95,6.937
595,15.968,6.872,15.968,6.872
596,16.012,6.812,16.012,6.812
597,16.07,6.774,16.07,6.774
598,16.132,6.742,16.132,6.742
599,16.18,6.692,16.18,6.692
600,16.221,6.628,16.221,6.628
601,16.247,6.564,16.247,6.564
602,16.232,6.494,16.232,6.494
603,16.229,6.417,16.229,6.417
604,16.243,6.348,16.243,6.348
605,16.213,6.276,16.213,6.276
606,16.181,6.208,16.181,6.208
607,16.14,6.15,16.14,6.15
608,16.072,6.163,16.072,6.163
609,16.028,6.224,16.028,6.224
610,15.988,6.28,15.988,6.28
611,15.922,6.305,15.922,6.305
612,15.852,6.31,15.852,6.31
613,15.776,6.295,15.776,6.295
614,15.706,6.292,15.706,6.292
615,15.639,6.275,15.639,6.275
616,15.581,6.235,15.581,6.235
617,15.519,6.202,15.519,6.202
618,15.449,6.189,15.449,6.189
619,15.38,6.222,15.38,6.222
620,15.314,6.247,15.314,6.247
621,15.265,6.297,15.265,6.297
622,15.22,6.351,15.22,6.351
623,15.199,6.419,15.199,6.419
624,15.16,6.485,15.16,6.485
625,15.14,6.551,15.14,6.551
626,15.134,6.627,15.134,6.627
627,15.105,6.691,15.105,6.691
628,15.088,6.759,15.088,6.759
629,15.061,6.829,15.061,6.829
630,15.001,6.866,15.001,6.866
631,14.933,6.862,14.933,6.862
632,14.86,6.843,14.86,6.843
633,14.8,6.808,14.8,6.808
634,14.748,6.762,14.748,6.762
635,14.683,6.723,14.683,6.723
636,14.629,6.679,14.629,6.679
637,14.567,6.635,14.567,6.635
638,14.507,6.6,14.507,6.6
639,14.466,6.548,14.466,6.548
640,14.402,6.507,14.402,6.507
641,14.336,6.486,14.336,6.486
642,14.269,6.449,14.269,6.449
643,14.199,6.444,14.199,6.444
644,14.129,6.454,14.129,6.454
645,14.059,6.461,14.059,6.461
646,14.002,6.425,14.002,6.425
647,13.942,6.375,13.942,6.375
648,13.88,6.392,13.88,6.392
649,13.82,6.426,13.82,6.426
650,13.761,6.475,13.761,6.475
651,13.711,6.524,13.711,6.524
652,13.667,6.575,13.667,6.575
653,13.632,6.635,13.632,6.635
654,13.65,6.712,13.65,6.712
655,13.658,6.782,13.658,6.782
656,13.671,6.85,13.671,6.85
657,13.712,6.903,13.712,6.903
658,13.766,6.944,13.766,6.944
659,13.811,6.998,13.811,6.998
660,13.885,7.021,13.885,7.021
661,13.947,7.049,13.947,7.049
662,14.016,7.055,14.016,7.055
663,14.072,7.012,14.072,7.012
664,14.12,6.953,14.12,6.953
665,14.147,6.89,14.147,6.89
666,14.17,6.824,14.17,6.824
667,14.128,6.777,14.128,6.777
668,14.058,6.772,14.058,6.772
669,13.984,6.749,13.984,6.749
670,13.923,6.717,13.923,6.717
671,13.856,6.71,13.856,6.71
672,13.799,6.75,13.799,6.75
673,13.734,6.775,13.734,6.775
674,13.681,6.818,13.681,6.818
675,13.639,6.882,13.639,6.882
676,13.644,6.951,13.644,6.951
677,13.636,7.02,13.636,7.02
678,13.653,7.083,13.653,7.083
679,13.715,7.114,13.715,7.114
680,13.787,7.141,13.787,7.141
681,13.856,7.148,13.856,7.148
682,13.908,7.191,13.908,7.191
683,13.948,7.247,13.948,7.247
684,13.974,7.314,13.974,7.314
685,14.031,7.352,14.031,7.352
686,14.066,7.414,14.066,7.414
687,14.055,7.484,14.055,7.484
688,14.045,7.553,14.045,7.553
689,14.065,7.619,14.065,7.619
690,14.071,7.696,14.071,7.696
691,14.016,7.727,14.016,7.727
692,13.946,7.72,13.946,7.72
693,13.876,7.725,13.876,7.725
694,13.813,7.766,13.813,7.766
695,13.769,7.82,13.769,7.82
696,13.744,7.884,13.744,7.884
697,13.703,7.937,13.703,7.937
698,13.634,7.953,13.634,7.953
699,13.567,7.976,13.567,7.976
700,13.501,8.01,13.501,8.01
701,13.451,8.056,13.451,8.056
702,13.43,8.123,13.43,8.123
703,13.41,8.19,13.41,8.19
704,13.426,8.259,13.426,8.259
705,13.422,8.336,13.422,8.336
706,13.431,8.405,13.431,8.405
707,13.464,8.467,13.464,8.467
708,13.516,8.514,13.516,8.514
709,13.562,8.567,13.562,8.567
710,13.624,8.596,13.624,8.596
711,13.693,8.598,13.693,8.598
712,13.756,8.558,13.756,8.558
713,13.797,8.502,13.797,8.502
714,13.841,8.448,13.841,8.448
715,13.885,8.394,13.885,8.394
716,13.905,8.327,13.905,8.327
717,13.952,8.266,13.952,8.266
718,13.974,8.198,13.974,8.198
719,13.971,8.128,13.971,8.128
720,13.978,8.058,13.978,8.058
721,14.027,8.009,14.027,8.009
722,14.09,7.982,14.09,7.982
723,14.137,7.926,14.137,7.926
724,14.194,7.886,14.194,7.886
725,14.263,7.874,14.263,7.874
726,14.332,7.857,14.332,7.857
727,14.394,7.829,14.394,7.829
728,14.439,7.775,14.439,7.775
729,14.507,7.742,14.507,7.742
730,14.571,7.721,14.571,7.721
731,14.633,7.745,14.633,7.745
732,14.687,7.799,14.687,7.799
733,14.739,7.844,14.739,7.844
734,14.729,7.907,14.729,7.907
735,14.668,7.954,14.668,7.954
736,14.613,7.996,14.613,7.996
737,14.551,8.03,14.551,8.03
738,14.487,8.048,14.487,8.048
739,14.41,8.05,14.41,8.05
740,14.343,8.066,14.343,8.066
741,14.286,8.105,14.286,8.105
742,14.272,8.172,14.272,8.172
743,14.262,8.242,14.262,8.242
744,14.257,8.311,14.257,8.311
745,14.284,8.385,14.284,8.385
746,14.333,8.436,14.333,8.436
747,14.393,8.47,14.393,8.47
748,14.458,8.489,14.458,8.489
749,14.52,8.462,14.52,8.462
750,14.585,8.419,14.585,8.419
751,14.638,8.372,14.638,8.372
752,14.699,8.336,14.699,8.336
753,14.755,8.282,14.755,8.282
754,14.82,8.25,14.82,8.25
755,14.878,8.21,14.878,8.21
756,14.928,8.163,14.928,8.163
757,14.983,8.121,14.983,8.121
758,15.033,8.072,15.033,8.072
759,15.055,8.002,15.055,8.002
760,15.023,7.941,15.023,7.941
761,14.979,7.888,14.979,7.888
762,14.939,7.831,14.939,7.831
763,14.882,7.792,14.882,7.792
764,14.807,7.778,14.807,7.778
765,14.74,7.794,14.74,7.794
766,14.698,7.846,14.698,7.846
767,14.679,7.913,14.679,7.913
768,14.675,7.983,14.675,7.983
769,14.694,8.051,14.694,8.051
770,14.718,8.125,14.718,8.125
771,14.704,8.195,14.704,8.195
772,14.694,8.265,14.694,8.265
