frame_id,1's score,pos_x,pos_y,per_x,per_y
0,6.330679793098447e-06,0.13060939042809594,2.9075164693965307,0.5552282459816943,0.8316980190334056
1,2.6162756218069253e-06,0.22172926984606917,2.976023166695802,0.5552282462298553,0.8316980188677374
2,3.424845093902954e-06,0.313718892402102,3.043357476984084,0.5552282469527713,0.8316980183851302
3,4.548115232742041e-06,0.40640194536203955,3.1097340669388673,0.5552282490459001,0.8316980169877912
4,6.006284256574579e-06,0.4995784193380542,3.1754162159399244,0.5552282545162899,0.8316980133358465
5,7.983777433094907e-06,0.5931944434156751,3.2404703475220025,0.5552282672239821,0.8316980048523949
6,1.0605831914666716e-05,0.687226951767041,3.304921005960457,0.555228295452229,0.8316979860076688
7,1.4225633416064296e-05,0.7816386902210296,3.36881485262894,0.5552283574390066,0.8316979446262825
8,1.8933446957444993e-05,0.8764015113180053,3.4321868317501774,0.5552284822169722,0.831697861326478
9,2.517320191661755e-05,0.9714950340754072,3.4950614842707877,0.5552287243745438,0.83169769966582
10,3.3636277923227354e-05,1.066881690733058,3.55749052984795,0.5552291622782608,0.8316974073277977
11,4.480206240762024e-05,1.1625634228640063,3.619466381083907,0.5552299614576848,0.8316968738066157
12,6.13094401588171e-05,1.2585537158543738,3.6809632399599783,0.5552313339061572,0.8316959575763184
13,8.132221651102977e-05,1.3548154161926054,3.7420343873865045,0.5552336150093843,0.8316944347316572
14,0.00010835398204048307,1.4513411647984837,3.8026873333666855,0.5552376376404766,0.8316917492361112
15,0.0001451159789656955,1.5481212022142397,3.862933697222149,0.555244224019715,0.8316873521298399
16,0.0001956489010053843,1.645088836463325,3.9228776536158976,0.5552545427860248,0.8316804631079671
17,0.00025996863486937047,1.7422541705976686,3.982500617669703,0.5552697352441893,0.8316703199717108
18,0.00034651136934453784,1.8396679811305534,4.04171674315477,0.5552925810505196,0.8316550663768316
19,0.00046049934635690205,1.9372928232537414,4.100584308081668,0.5553263354901741,0.8316325276893964
20,0.0006157438221170109,2.0351147585756113,4.159123773144854,0.5553770683878264,0.8315986483328023
21,0.000821691695054814,2.13312697333737,4.217344093974397,0.5554505997587585,0.8315495362440142
22,0.001092683612524326,2.2313285337246533,4.2752444699447025,0.5555548453197731,0.8314798938289025
23,0.0014511460000624433,2.329700270749467,4.33285524458557,0.5557025634596904,0.8313811766959419
24,0.001917964440028009,2.4282461351603155,4.390167656919362,0.5559114196041095,0.8312415374328594
25,0.0025411203853741753,2.5269714584355665,4.4471703809261784,0.5562004865363624,0.8310481446803871
26,0.0033768309689396433,2.6258793618984186,4.503855710885376,0.5565982285382562,0.8307818076896455
27,0.004416501505993216,2.7249338110854633,4.560284569603688,0.5571373673575388,0.8304203477118746
28,0.00586377806034815,2.824133058595413,4.616458489650803,0.5578431777177095,0.8299463772279557
29,0.007648972233942583,2.92351823074595,4.672302804998099,0.5588194434615411,0.8292893521620385
30,0.010052233388126849,3.0230507960995343,4.727883992769992,0.5600912944872444,0.8284308914083314
31,0.013198382991576312,3.122730738590009,4.783200437568041,0.5617697881296628,0.8272936027461797
32,0.01727593618736919,3.2225391292208934,4.8382847834357445,0.5639462887263663,0.8258114696659026
33,0.022511983291530566,3.3224979419575695,4.893095692534884,0.566766927817799,0.8238781763901588
34,0.029118174164444847,3.4226043585491954,4.947636552054916,0.5704095998094847,0.8213603888946578
35,0.038016085889367716,3.5228359993293554,5.001946939519166,0.5750669416414506,0.8181063577745551
36,0.048882451016254914,3.623199143775265,5.056013927940286,0.5808885832144098,0.8139830796098624
37,0.0633242215541386,3.723696560095282,5.109830926305126,0.5882002503274455,0.8087153179671634
38,0.08178735287292223,3.824303930365062,5.163442091629146,0.5974728653955044,0.8018891289424528
39,0.10551909472699142,3.9250705493830362,5.216753333329995,0.6092392693153647,0.7929864517910004
40,0.1339018835654755,4.02591465421176,5.269917856475543,0.622948284238184,0.7822630217290747
41,0.17271959039352158,4.12691933618251,5.3227766704991994,0.6401278506710716,0.7682684002321287
42,0.2210875864131199,4.228004465722055,5.375481476598582,0.6604255181563631,0.7508915600590405
43,0.27823402987938034,4.32924795056473,5.427881445843908,0.6844693956600938,0.7290415944270299
44,0.3552674276428595,4.430581621617791,5.480106795157339,0.7125809916801239,0.701589859031736
45,0.4495902421383907,4.5320550211577055,5.53206013177601,0.743979266742976,0.6682027017728854
46,0.5650966057428252,4.63362672376181,5.583821016912408,0.7777665579410695,0.6285532446408187
47,0.712790305328489,4.735317440812053,5.635347690255516,0.8073840540952711,0.590026261443238
48,0.9013509131956273,4.837125175659727,5.686642769212329,0.8325451775141915,0.5539571530342966
49,1.13287258885214,4.93902636633083,5.737751940011821,0.8522395040157803,0.5231518209802359
50,1.4086002171261998,5.041052444117207,5.7886113486942685,0.8672495064687361,0.49787377268714766
51,1.7432112425728008,5.143187130952004,5.839252297985902,0.8781623649034098,0.47836268757842154
52,2.1668013516368796,5.245424199389037,5.8896862333608215,0.88561926819597,0.4644120065201098
53,2.698422148351357,5.347763916577185,5.939911548549975,0.8905058172295356,0.4549718557013797
54,3.344862836763918,5.4502060687445075,5.989927600566574,0.8936737924626881,0.44871723018551035
55,4.119273026223401,5.5527505548157565,6.039733507609648,0.8957844366693136,0.44448874341319444
56,5.081218560324542,5.655398782158743,6.0893252551423025,0.8973034172828996,0.441414292170553
57,6.2473895681687015,5.758147830045432,6.138707773895187,0.8985242522226777,0.4389238751397305
58,7.5639287568280675,5.861003604794073,6.187867611169703,0.8996283944707834,0.4366563315262022
59,9.2414491228347,5.963953422004,6.2368302003214495,0.9006647711118174,0.4345146373577046
60,11.255531268306736,6.067010630260214,6.285566345290409,0.9015686952431199,0.4326359760325281
61,13.657628868078461,6.170138820592379,6.334152108213439,0.9024148374700387,0.4308682642222834
62,16.322240261840467,6.273388983263397,6.382478125102981,0.9034676144262677,0.4286563538347577
63,19.6917564202682,6.376755256886314,6.430555286804897,0.904412810968657,0.4266584903125358
64,23.657923539895748,6.480185609120057,6.4784944382033505,0.9051774281053532,0.42503390882208236
65,28.3703673973329,6.583740085657353,6.526164873371142,0.9062404623616297,0.4227626099580941
66,34.307371662127494,6.687351793758005,6.573710787438129,0.9068618564512666,0.4214280167641471
67,40.885728346000505,6.791088491921137,6.620983374147672,0.9079141485922737,0.41915617469621863
68,48.5342733652536,6.894914640631331,6.668059173068229,0.9088752127985752,0.41706815697238825
69,57.41687044479777,6.998834175191698,6.714928462979179,0.9096283023259747,0.41542309951128753
70,67.74290386697342,7.10285096015752,6.761581527673516,0.9106024457144934,0.4132834207402748
71,80.3786579820943,7.206956480034989,6.808036244668047,0.911399188051432,0.41152341369500534
72,94.22285097711287,7.311164619073078,6.854260305050257,0.9123502045631495,0.409410679188488
73,110.26296716477948,7.415457238209692,6.900293440872458,0.913149464421453,0.40762489573971544
74,128.44998753092008,7.5198568841504025,6.946083329794077,0.9141151683016926,0.40545463258022846
75,149.39879261236433,7.624335059067622,6.991693755860568,0.9149135917910057,0.4036497486139201
76,172.8018587293305,7.728894281867145,7.0371180767422254,0.9157014488442131,0.40185924971886483
77,201.49307561791562,7.833565014537899,7.082284853494254,0.9167329164551816,0.39950063815665815
78,231.6555222557936,7.938318823741923,7.127258617593415,0.9175433361592665,0.3976357960115298
79,269.0446180158251,8.04317267375058,7.171998645961331,0.9185265409185924,0.39535932217177494
80,308.9624196982609,8.148119821982332,7.216519383579015,0.9194023720504825,0.39331829129592494
81,352.1983956333444,8.253148404302534,7.260847669083967,0.9202155533837657,0.391411976452701
82,401.7631552001727,8.358255454455168,7.304989576702597,0.9210481152461945,0.38944880202849874
83,454.9108392829539,8.46345284536023,7.34891575280259,0.9219676019651393,0.38726701502535754
84,519.999066863889,8.568748579839324,7.392605663543036,0.9229506652785326,0.38491826335199286
85,590.848470287673,8.674144014466481,7.436054511165876,0.9239601803245967,0.3824886732630637
86,664.6262187140491,8.779638752235162,7.479261690003628,0.9249828687609023,0.38000880581751156
87,744.0303606664161,8.885215304931345,7.522268567602332,0.9258583884464647,0.3778706717162833
88,834.7041902623996,8.990846470210649,7.565141133675948,0.9265482277124567,0.37617599833443033
89,939.4934056385488,9.096575250906396,7.60777240075295,0.9275820795304925,0.3736194397162535
90,1047.929855637527,9.202400827609349,7.650162816125852,0.9286437704632309,0.3709727046291063
91,1163.236826034624,9.308321709994125,7.692314526350119,0.9297080350410593,0.36829739284998003
92,1295.4291029372316,9.41433610359786,7.734230494057335,0.9307683412359687,0.3656094842216807
93,1432.6789685921894,9.52038906928079,7.776048773192838,0.9313246834735515,0.36418996959401473
94,1573.8121128290163,9.62651835667601,7.817672977173011,0.9322605110915807,0.3617876994305702
95,1728.9780949660023,9.73273062162507,7.859084989613735,0.933223868576219,0.35929543709826883
96,1903.978703008684,9.839018603075269,7.900302279665875,0.9340962492496775,0.35702128387210263
97,2081.678711605428,9.945369876569197,7.941355983837601,0.9348223615669489,0.3551156886345529
98,2258.7098222445525,10.051768871675733,7.982285848732558,0.9351402039865051,0.3542778554864496
99,2448.560245278204,10.15812981923296,8.023314483059439,0.9348412480120064,0.35506596713196026
100,2661.145087304511,10.264461951100724,8.064417740016234,0.934467033942679,0.35604966293253515
101,2869.4739994175343,10.370713290873981,8.105729394502442,0.9333986184613392,0.35884121705074995
102,3112.2798434517417,10.476790315214737,8.147486608334434,0.9312173131956009,0.36446442296164694
103,3347.0002973634682,10.582537999639223,8.19007096272498,0.927471169974723,0.373894676166589
104,3554.609467788061,10.687629625755974,8.234249578820743,0.9206804529309972,0.3903171833147675
105,3774.8795318397965,10.791722957860495,8.280731599122985,0.9113920236394685,0.41153928032006204
106,4019.1711752362553,10.894355765953275,8.330355249764494,0.8969122336386982,0.44220859913534183
107,4201.839760254711,10.99443433538085,8.384947190024297,0.8732417743787033,0.48728718788814235
108,4400.928641456224,11.090460403744544,8.446388171417919,0.8373290710515516,0.546699210509715
109,4504.0420234207395,11.180467825146374,8.516350047411871,0.7787589133282763,0.6273233256557277
110,4561.741506255512,11.260005327850987,8.598018803148161,0.6792159775071662,0.7339384551166295
111,6286.0686367666385,11.353230258943485,8.663632157145644,0.8928228509690926,0.45040798925798553
112,6357.586050465846,11.431897782248276,8.74613925245926,0.8429236144191328,0.5380332519971097
113,10027.036984531269,11.510045804176933,8.829138569737404,0.9486583826475031,0.31630250241283836
114,9445.169647870058,11.55061117904719,8.935677062131635,0.9113435443408614,0.41164662538181496
115,13627.346529142073,11.590064796663775,9.04263224927543,0.9652056906760405,0.26149182527679105
116,11926.697419760965,11.5738422334496,9.155472084629626,0.917232401084529,0.39835251022267915
117,14588.577100353992,11.55643336102982,9.268134994058913,0.940321287524976,0.3402879313572131
118,12117.670371883038,11.50950210973086,9.37202656085581,0.784309827368846,0.6203693212052407
119,14104.257938200515,11.466988196178608,9.477802584388893,0.7639829361162821,0.6452364476090489
120,11302.226212256972,11.409840501297351,9.576444061312948,0.20569757174613837,0.9786156083865322
121,13305.338633381378,11.356118680547205,9.676992387879277,0.14776445286485995,0.9890225813749394
122,11942.953381866468,11.296467499389928,9.774140401685745,-0.2508077024039185,0.9680369292619303
123,14135.08812847055,11.23923917066659,9.872735119554065,-0.27021554901963435,0.9627998530681324
124,16312.29599480408,11.183666297676254,9.972272327610147,-0.30170363214948714,0.9534017612464364
125,18791.074221014635,11.129397561560785,10.072526525928371,-0.3237032966918651,0.9461586419363396
126,21507.882261103416,11.075659157513027,10.173065990470409,-0.3421796510254803,0.9396345493989035
127,24198.25446973299,11.021767349327025,10.273523309817698,-0.36388651881234607,0.9314432894313169
128,27377.03284073052,10.9693091544154,10.374736637925285,-0.3660227981104544,0.9306058839613006
129,29583.630690635877,10.915673967719888,10.475331204121165,-0.39665209987146344,0.917969014546547
130,32604.43694042739,10.86323496427194,10.576554476728733,-0.39774320991302964,0.9174967787235438
131,34389.51830131636,10.809866194809024,10.677290639282276,-0.4219499255789461,0.9066191374022069
132,37247.336179032034,10.757859525233219,10.778736715202605,-0.41685044127723114,0.9089750874512337
133,38464.17080292636,10.705163031473074,10.879826178280549,-0.4346227727838254,0.9006125945031522
134,40804.9293897779,10.653870533142424,10.98163521331674,-0.42614965031806645,0.9046526822675042
135,41522.196165244786,10.602312591153884,11.083310080505766,-0.4350501634927447,0.9004062167960283
136,43034.98577505802,10.552138993169287,11.185675162761777,-0.42526438216633894,0.9050691715336912
137,43038.373388636355,10.501888997153529,11.28800276363474,-0.43048700291406516,0.9025967761531534
138,45057.68689002946,10.451021314522988,11.390024716487048,-0.43909997408801593,0.8984382075334417
139,45216.273512920285,10.40024471540373,11.492092032420613,-0.4407121104377204,0.8976485034319004
140,46975.162822704704,10.34881543218644,11.593832038454403,-0.44963474533858316,0.8932125143460022
141,47207.725360935845,10.297617063617501,11.695688442552914,-0.4484017539346387,0.8938321246567164
142,48658.98298325569,10.245698274104178,11.797179522434208,-0.4579098783107532,0.8889986183034432
143,48902.048983358414,10.194172551217488,11.898870721075014,-0.4541174174105237,0.8909418450181787
144,50028.05916856177,10.141932841110425,12.000196989574007,-0.46434237607358403,0.8856557783825147
145,50209.066349193,10.09024498478236,12.101805874560554,-0.4583827272860142,0.8887549017169106
146,50939.55941192953,10.03786733438521,12.203060907713844,-0.46956339075086134,0.8828987609383955
