frame_id,4's score,pos_x,pos_y,per_x,per_y
0,8.085008375895195e-12,10.930002134317904,12.21291211601232,0.9226389854454596,0.3856647540755739
1,1.2716640796684363e-11,10.800633164958036,12.400655743778394,0.9989503572095164,0.045805936634673326
2,6.315626661174321e-14,10.611020844167303,12.527269991808986,0.9987424307373733,0.050135387151222226
3,1.406269779394379e-13,10.42357356935884,12.657067985502573,0.9982646391472991,0.05888726711363515
4,2.3301590124242837e-13,10.237418838646027,12.788713024274415,0.9974432142943086,0.0714635169736143
5,8.827795437700006e-12,10.076891536431333,12.950623447792088,0.5448702123495653,0.8385203943221294
6,1.0614699184576912e-11,9.916339299200892,13.112509145493584,-0.22549141409462947,0.9742451550660154
7,2.449309048109133e-11,9.769183457781958,13.28666183234132,-0.6047912443667536,0.7963840472644549
8,2.8816802887315156e-11,9.62194643167305,13.460745887161412,-0.6429390732841728,0.7659173245491248
9,1.8802990032461055e-11,9.46184414803849,13.623076595208284,-0.6955515938330561,0.7184761515292595
10,2.165320231420978e-11,9.301746262246422,13.785411640607943,-0.7012877854535584,0.7128782799143509
11,2.4565902237109195e-11,9.141581395581776,13.94768060093707,-0.7021993848359518,0.7119803536165943
12,2.766326779774333e-11,8.981417758613622,14.109950775008382,-0.7022930655252508,0.7118879477243212
13,5.423091003336376e-11,8.835151570672927,14.284851324651022,-0.6456790886693086,0.7636088753119434
14,5.95919019877046e-11,8.688731411977939,14.45962299606185,-0.6424433264927458,0.7663331992318584
15,6.481717604782974e-11,8.542185262398482,14.63428903753367,-0.6428264758994815,0.766011828813794
16,6.963407096262551e-11,8.395465859120682,14.808809571287743,-0.6436673075479253,0.7653054273909239
17,7.398679780775253e-11,8.24856511033478,14.983177486932053,-0.6445725425228642,0.7645431560256165
18,7.772551724830746e-11,8.101490074671867,15.157398421049491,-0.6455476212143787,0.7637200198662184
19,8.081362045897148e-11,7.954259167442496,15.331487650918591,-0.6464675445294314,0.7629414878416874
20,8.29967864447704e-11,7.806831093753487,15.505409941290896,-0.647656040125978,0.7619328406679537
21,8.43735401237972e-11,7.659280372269476,15.679228192891664,-0.6487797125130734,0.7609762707413771
